"PathName";"NumberVehicles";"SimulationTime";"AverageTruckWaitingTime";"AverageBusWaitingTime";"AveragePassengerVehicleWaitingTime";"TruckAverageNumberWaiting";"BusAverageNumberWaiting";"PassengerVehicleAverageNumberWaiting"
"N1_LRP461I_LRP462A";0;3.0;0.000145422535189788;0.000115715376615033;7.39336980535982e-05;0.0128638986697608;0.00512575469552116;0.0331363515804547
"bridge_N1_LRP462A_LRP462B";0;3.0;0.000145422535189788;0.000115715376615033;7.39336980535982e-05;0.000745843114204966;0.000278532473298861;0.00162940713600953
"N1_LRP462B_LRP463A";0;3.0;0.000145422535189788;0.000115715376615033;7.39336980535982e-05;0.0258927181142051;0.0103372824732989;0.0670112821360097
"bridge_N1_LRP463A_LRP463B";0;3.0;0.000145422535189788;0.000115715376615033;7.39336980535982e-05;0.000829870891982942;0.000312143584410007;0.00184787935823216
"N1_LRP463B_LRP465A";0;3.0;0.000145422535189788;0.000115715376615033;7.39336980535811e-05;0.0487576486697609;0.0194832546955212;0.126460101580455
"bridge_N1_LRP465A_LRP465B";0;3.0;0.000145422535189788;0.000115715376615033;7.39336980535811e-05;0.00163403755864951;0.000633810251076635;0.00393871269156517
"N1_LRP465B_LRP466B";1;3.0;0.000145422535189788;0.000115715376615033;7.39336980535811e-05;0.0433346813027503;0.0177789491399656;0.115382115469344
"bridge_N1_LRP466B_LRP466C";0;3.0;0.000145422535189788;0.000115715376615033;7.39336980535811e-05;0.00131834115803101;0.000639365806632301;0.00397482380267726
"RoadPath2";0;3.0;0.00405541666666664;0.00405541666666664;0.00405541666666664;0.00540722222222219;0.0027036111111111;0.0175734722222221
"RoadPath1";4;4.0;0.000145422535189788;0.000115715376615021;7.39336980536066e-05;3.25717011590333;2.52172253337836;2.14187318590808
"bridge_N1_LRP008A_LRP008B";0;4.0;0.000145422535189787;0.00011571537661501;7.39336980536153e-05;0.204498417693164;0.241062902023582;0.261724260941611
"N1_LRP008B_LRP012A";2;4.0;0.000145422535189787;0.0334790720617659;0.0286189575194042;1.56971629294625;1.87116948169856;2.03079429701755
"bridge_N1_LRP012A_LRP012B";0;4.0;0.000145422535189787;0.000115715376615012;7.3933698053626e-05;0.015918051642699;0.00927334860594383;0.0107053562914254
"N1_LRP012B_LRP016B";4;4.0;0.000145422535189788;0.000115715376615016;7.39336980536205e-05;2.10694335111209;1.29136668552734;1.57813325071572
"bridge_N1_LRP016B_LRP016C";0;4.0;0.000145422535189787;0.000115715376615003;7.39336980536115e-05;0.142682431043711;0.11418219428327;0.099315939925916
"N1_LRP016C_LRP017A";2;4.0;0.000145422535189787;0.000115715376615004;7.39336980536097e-05;0.373966694081251;0.300536790278184;0.265278023259247
"bridge_N1_LRP017A_LRP017B";0;4.0;0.000145422535189787;0.000115715376615004;7.39336980536097e-05;0.0238393045765803;0.0182281612724498;0.0149397940925825
"N1_LRP017B_LRP017C";0;4.0;0.000145422535189787;0.000115715376615005;7.39336980536096e-05;0.305370554576581;0.245159411272451;0.216277294092583
"bridge_N1_LRP017C_LRP017D";0;4.0;0.000145422535189787;0.000115715376615005;7.39336980536096e-05;0.0295541483265831;0.0228346716891189;0.0190267732592515
"N1_LRP017D_LRP018A";3;4.0;0.000145422535189787;0.000115715376615007;7.39336980536092e-05;0.540546466844817;0.432153065486775;0.38486364825925
"bridge_N1_LRP018A_LRP018B";0;4.0;0.000145422535189787;0.000115715376615007;7.39336980536092e-05;0.0424266989427792;0.0329167098341397;0.0284176065925797
"N1_LRP018B_LRP020B";4;4.0;0.00593570671230382;0.0181786655635423;0.0222199034644044;2.05192933978779;1.63039970736901;1.45879445265815
"bridge_N1_LRP020B_LRP020C";0;4.0;0.000145422535189787;0.000115715376615011;7.39336980536288e-05;0.0745996919006292;0.0420854690647612;0.0317829391688578
"N1_LRP020C_LRP022A";4;4.0;0.000145422535189788;0.00011571537661501;7.39336980536345e-05;0.996271046067299;0.568351670433626;0.42642578837884
"bridge_N1_LRP022A_LRP022B";0;4.0;0.000145422535189788;0.00011571537661501;7.39336980536345e-05;0.175329379400631;0.0985427902206083;0.0726690513953184
"N1_LRP022B_LRP022C";0;4.0;0.000145422535189788;0.000115715376615011;7.39336980536345e-05;0.2016937023173;0.113452269387276;0.0837602493119859
"bridge_N1_LRP022C_LRP022D";3;4.0;0.021873513905267;0.0206727934509279;0.018716280740394;1.27088636550537;0.698405765527152;0.546634461273464
"N1_LRP022D_LRP028A";4;4.0;0.000145422535189788;0.000115715376615018;7.39336980536275e-05;2.06873265918388;1.26301488091221;0.948554319610202
"bridge_N1_LRP028A_LRP028B";2;4.0;0.000145422535189787;0.000115715376615018;7.39336980536207e-05;0.365292818646311;0.24545787677907;0.190326738439417
"N1_LRP028B_LRP029A";0;4.0;0.000145422535189787;0.000115715376615015;7.39336980536206e-05;0.39830619718253;0.270012876779071;0.209425071772751
"bridge_N1_LRP029A_LRP029B";0;4.0;0.000145422535189787;0.000115715376615015;7.39336980536206e-05;0.0270301555158606;0.0178253767790689;0.0132792384394164
"N1_LRP029B_LRP030A";0;4.0;0.000145422535189787;0.000115715376615011;7.39336980536211e-05;0.56287671801586;0.381796626779068;0.296367988439416
"bridge_N1_LRP030A_LRP030B";0;4.0;0.000145422535189787;0.000115715376615011;7.39336980536211e-05;0.0245954680158638;0.016171626779071;0.011992988439418
"N1_LRP030B_LRP030C";0;4.0;0.000145422535189787;0.000115715376615013;7.39336980536171e-05;0.295298488849197;0.200045376779071;0.155005905106085
"bridge_N1_LRP030C_LRP030D";0;4.0;0.000145422535189787;0.000115715376615013;7.39336980536171e-05;0.0235189055158635;0.0154403767790708;0.0114242384394177
"N1_LRP030D_LRP031B";3;4.0;0.000145422535189787;0.000115715376615014;7.39336980536192e-05;0.339095823250292;0.229022819895411;0.17730827217869
"bridge_N1_LRP031B_LRP031C";0;4.0;0.000145422535189787;0.000115715376615014;7.39336980536192e-05;0.0243634352987331;0.015947020851584;0.0117788279315712
"N1_LRP031C_LRP033A";0;4.0;0.000145422535189787;0.000115715376615009;7.39336980536111e-05;0.78879624779873;0.532849208351582;0.412196015431569
"bridge_N1_LRP033A_LRP033B";1;4.0;0.000145422535189787;0.000115715376615009;7.39336980536111e-05;0.0459673782659058;0.0305981666849178;0.0231283070982381
"N1_LRP033B_LRP035A";1;4.0;0.000145422535189788;0.000115715376615005;7.39336980536126e-05;0.939948902581603;0.641168583351584;0.494121893099288
"bridge_N1_LRP035A_LRP035B";0;4.0;0.000145422535189788;0.000115715376615005;7.39336980536126e-05;0.0219268192482694;0.0144419687682507;0.0104199799237244
"N1_LRP035B_LRP038D";2;4.0;0.000145422535189788;0.0343488839112705;0.0332209545278787;2.07884928009533;1.40402400448283;1.07199096497999
"bridge_N1_LRP038D_LRP038E";0;4.0;0.000145422535189788;0.000115715376614989;7.3933698053606e-05;0.0179943192482685;0.0066238204328168;0.00480965282658233
"N1_LRP038E_LRP042A";0;4.0;0.0193966086728234;0.0260619800965836;0.0215893469663723;1.9300548584113;0.742024696799169;0.574699475635215
"bridge_N1_LRP042A_LRP042B";0;4.0;0.000145422535189788;0.000115715376614986;7.39336980536056e-05;0.00961308171906886;0.00305287911466354;0.00235340617262775
"N1_LRP042B_LRP048A";2;4.0;0.000145422535189788;0.000115715376614986;7.39336980536198e-05;2.14523532889079;0.728851004114664;0.602669821478147
"bridge_N1_LRP048A_LRP048B";0;4.0;0.000145422535189788;0.000115715376614986;7.39336980536198e-05;0.0118157365019409;0.00384912911466456;0.00288955816478198
"N1_LRP048B_LRP050A";4;4.0;0.000145422535189788;0.000115715376614986;7.39336980536351e-05;0.837266426261343;0.291331941614665;0.220221401383467
"bridge_N1_LRP050A_LRP050B";0;4.0;0.000145422535189788;0.000115715376614986;7.39336980536351e-05;0.0086411502343462;0.00284298328133131;0.00187910173242195
"N1_LRP050B_LRP056A";3;4.0;0.000145422535189788;0.000115715376614993;7.39336980536351e-05;2.04055983717839;0.721502539182857;0.532094882982421
"bridge_N1_LRP056A_LRP056B";0;4.0;0.000145422535189788;0.000115715376614993;7.39336980536351e-05;0.0177188556334174;0.00596671068717747;0.00433623714908826
"N1_LRP056B_LRP072A";10;4.0;0.000145422535189788;0.000115715376615005;7.39336980536286e-05;5.23720166158063;1.88347369211505;1.41995177934845
"bridge_N1_LRP072A_LRP072B";0;4.0;0.000145422535189787;0.000115715376614998;7.39336980536298e-05;0.0110974911968353;0.00555233070122809;0.00565576170699662
"N1_LRP072B_LRP089A";17;4.0;0.000145422535189788;0.000115715376614978;7.39336980536181e-05;5.27970708699584;2.7260123305375;3.05073099400055
"bridge_N1_LRP089A_LRP089B";0;4.0;0.000145422535189788;0.000115715376614978;7.39336980536181e-05;0.00930711487645242;0.00436396596963723;0.00494395726678823
"N1_LRP089B_LRP093A";2;4.0;0.000145422535189788;0.0231909575702359;0.0183937661539612;0.971132866888017;0.471046456647995;0.588570970642003
"bridge_N1_LRP093A_LRP093B";0;4.0;0.000145422535189788;0.000115715376614984;7.39336980536076e-05;0.0126088321593258;0.00391915669476806;0.00518213769616908
"N1_LRP093B_LRP095A";5;4.0;0.000145422535189788;0.000115715376614984;7.393369805359e-05;0.698437929167907;0.231634156694767;0.316651464545925
"bridge_N1_LRP095A_LRP095B";0;4.0;0.000145422535189788;0.000115715376614984;7.393369805359e-05;0.00899445129080198;0.00297978169476792;0.00372235218832212
"N1_LRP095B_LRP099A";1;4.0;0.000145422535189788;0.000115715376614987;7.393369805359e-05;0.978561534624132;0.323376883430817;0.451214852188321
"bridge_N1_LRP099A_LRP099B";0;4.0;0.000145422535189788;0.000115715376614987;7.393369805359e-05;0.0093302846241356;0.00292402993394747;0.00387735218832211
"N1_LRP099B_LRP102A";1;4.0;0.000145422535189788;0.000115715376614987;7.39336980535808e-05;0.984497013371209;0.324346217433947;0.457649852188322
"bridge_N1_LRP102A_LRP102B";0;4.0;0.000145422535189788;0.000115715376614987;7.39336980535808e-05;0.00981226232367188;0.00314449868394762;0.00418860218832232
"N1_LRP102B_LRP105A";4;4.0;0.000145422535189788;0.000115715376614992;7.3933698053583e-05;0.654423692330152;0.216700320054551;0.305524492952551
"bridge_N1_LRP105A_LRP105B";0;4.0;0.000145422535189788;0.000115715376614992;7.3933698053583e-05;0.00770225938940891;0.00239619483979353;0.00320428543047502
"N1_LRP105B_LRP108A";5;4.0;0.000145422535189788;0.000115715376614986;7.3933698053583e-05;0.763907183362841;0.236249524808312;0.362513400013809
"bridge_N1_LRP108A_LRP108B";0;4.0;0.000145422535189788;0.000115715376614986;7.3933698053583e-05;0.011837879988018;0.00349885798481964;0.0055078791804756
"N1_LRP108B_LRP110A";0;4.0;0.000145422535189788;0.000115715376614986;7.39336980535878e-05;0.377576213321348;0.114810524651485;0.188377045847141
"bridge_N1_LRP110A_LRP110B";0;4.0;0.000145422535189788;0.000115715376614986;7.39336980535878e-05;0.0042718383213487;0.00119614965148562;0.0017248583471412
"N1_LRP110B_LRP111A";0;4.0;0.000145422535189788;0.000115715376614986;7.39336980535878e-05;0.278326421654681;0.0846040663181522;0.138752150013808
"bridge_N1_LRP111A_LRP111B";0;4.0;0.000145422535189788;0.000115715376614986;7.39336980535878e-05;0.00722829665468386;0.00209594131815272;0.0032030875138086
"N1_LRP111B_LRP113A";1;4.0;0.000145422535189788;0.00011571537661497;7.39336980535926e-05;0.518876397660402;0.160614587151485;0.263626577097141
"bridge_N1_LRP113A_LRP113B";0;4.0;0.000145422535189788;0.00011571537661497;7.39336980535926e-05;0.0046008472708838;0.00132739965148543;0.00194048334714109
"N1_LRP113B_LRP119B";2;4.0;0.000145422535189788;0.000115715376614956;7.39336980536005e-05;1.34141725352089;0.395411775754441;0.681721000689458
"bridge_N1_LRP119B_LRP119C";0;4.0;0.000145422535189788;0.000115715376614956;7.39336980536005e-05;0.00640787852088282;0.00175461664066467;0.00273955200596065
"N1_LRP119C_LRP126A";3;4.0;0.0430982113995524;0.0448420927861112;0.0436745807064979;1.60818172063046;0.472641176554861;0.759663587944579
"bridge_N1_LRP126A_LRP126B";0;4.0;0.000145422535189788;0.000115715376614947;7.39336980535775e-05;0.00268832673105307;0.000713640847383346;0.000963872109853825
"N1_LRP126B_LRP128A";0;4.0;0.000145422535189788;0.000115715376614947;7.39336980535775e-05;0.336551868397721;0.0976417658473835;0.151740955443187
"bridge_N1_LRP128A_LRP128B";0;4.0;0.000145422535189788;0.000115715376614947;7.39336980535775e-05;0.00262051423105553;0.00069395334738398;0.000933247109854651
"N1_LRP128B_LRP139B";5;4.0;0.000145422535189788;0.000115715376614922;7.39336980535641e-05;1.60407549364766;0.462158602198293;0.740867340989023
"bridge_N1_LRP139B_LRP139C";0;4.0;0.000145422535189788;0.000115715376614922;7.39336980535641e-05;0.00320254107966106;0.00085559741989627;0.00125455535200714
"N1_LRP139C_LRP151A";7;4.0;0.000145422535189788;0.000115715376614922;7.39336980535703e-05;1.51339840558851;0.46674143075323;0.683443707173115
"bridge_N1_LRP151A_LRP151B";0;4.0;0.000145422535189787;0.000115715376614961;7.39336980536099e-05;0.00950909991164335;0.00430534273045791;0.00220823479221428
"N1_LRP151B_LRP156A";6;4.0;0.0145807124185326;0.0305855642432584;0.0514807626687016;1.72726848261888;0.839634611308128;0.470200550674806
"bridge_N1_LRP156A_LRP156B";0;4.0;0.000145422535189788;0.00011571537661494;7.39336980536039e-05;0.0295651775232054;0.0116775352164079;0.00516088207062054
"N1_LRP156B_LRP163A";1;4.0;0.000145422535189788;0.000115715376614939;7.39336980535792e-05;1.6465048850182;0.664246285216408;0.29881681957062
"bridge_N1_LRP163A_LRP163B";0;4.0;0.000145422535189787;0.000115715376614954;7.39336980536221e-05;0.0681968617954409;0.0305906326363042;0.0173132347922142
"N1_LRP163B_LRP168A";6;4.0;0.000145422535189787;0.000115715376614956;7.39336980536132e-05;1.41405263346173;0.661756493628388;0.36437500901943
"bridge_N1_LRP168A_LRP168B";0;4.0;0.000145422535189787;0.000115715376614959;7.39336980535811e-05;0.0718233678107165;0.0338777159696384;0.0299868251961685
"N1_LRP168B_LRP176A";6;4.0;0.000145422535189788;0.000115715376614966;7.39336980535818e-05;2.2915739651428;1.05394608369087;0.936620593295277
"bridge_N1_LRP176A_LRP176B";0;4.0;0.000145422535189788;0.000115715376614966;7.39336980535818e-05;0.00494305237645334;0.00206162911466326;0.00158350418047419
"N1_LRP176B_LRP187A";10;4.0;0.000145422535189788;0.000115715376614973;7.39336980535796e-05;3.36192449622122;1.49428163731399;1.31899232204847
"bridge_N1_LRP187A_LRP187B";0;4.0;0.000145422535189788;0.000115715376614973;7.39336980535796e-05;0.00720752567459895;0.00308554225969027;0.00224425798242152
"N1_LRP187B_LRP204C";13;4.0;0.000145422535189788;0.000115715376614959;7.39336980535715e-05;4.07215617528924;2.04273554225969;1.44759939850679
"bridge_N1_LRP204C_LRP204D";0;4.0;0.000145422535189787;0.000115715376614977;7.39336980535948e-05;0.0655567605630355;0.0335576206070727;0.0271742087118611
"N1_LRP204D_LRP209A";4;4.0;0.000145422535189787;0.00011571537661498;7.39336980535886e-05;1.44058020041663;0.728280844507297;0.599321852748588
"bridge_N1_LRP209A_LRP209B";0;4.0;0.000145422535189787;0.00011571537661498;7.39336980535886e-05;0.00940743617923901;0.00439882541876602;0.00341775653734827
"N1_LRP209B_LRP210A";2;4.0;0.000145422535189788;0.000115715376614982;7.39336980535886e-05;0.404294534965779;0.199284249272103;0.167442548204015
"bridge_N1_LRP210A_LRP210B";0;4.0;0.000145422535189788;0.000115715376614982;7.39336980535886e-05;0.00843144512877609;0.0038569278246129;0.00307108987068209
"N1_LRP210B_LRP211B";2;4.0;0.000145422535189788;0.000115715376614979;7.39336980535929e-05;0.328381873688083;0.161485052824612;0.139682131537348
"bridge_N1_LRP211B_LRP211C";0;4.0;0.000145422535189788;0.000115715376614979;7.39336980535929e-05;0.00708133802784581;0.0033178653246118;0.00260390237068125
"N1_LRP211C_LRP213A";5;4.0;0.000145422535189788;0.000115715376614979;7.39336980536004e-05;0.484781548738894;0.248555365324612;0.211400405512529
"bridge_N1_LRP213A_LRP213B";0;4.0;0.000145422535189788;0.000115715376614979;7.39336980536004e-05;0.00775445862645452;0.00385849032461237;0.00283610218832162
"N1_LRP213B_LRP216A";3;4.0;0.000145422535189788;0.000115715376614983;7.3933698053597e-05;1.10022481426926;0.57609338753565;0.469041102188322
"bridge_N1_LRP216A_LRP216B";0;4.0;0.000145422535189788;0.000115715376614983;7.3933698053597e-05;0.00694383069219238;0.00344591564712474;0.00260110218832113
"N1_LRP216B_LRP217A";0;4.0;0.000145422535189788;0.000115715376614983;7.3933698053597e-05;0.0949867994421934;0.0498685718971259;0.041019852188322
"bridge_N1_LRP217A_LRP217B";0;4.0;0.000145422535189788;0.000115715376614983;7.3933698053597e-05;0.0152912265255264;0.00784726981379236;0.00624360218832192
"N1_LRP217B_LRP217D";1;4.0;0.000145422535189788;0.000115715376614983;7.3933698053597e-05;0.1041331900328;0.0556262802304591;0.045784852188322
"bridge_N1_LRP217D_LRP217E";0;4.0;0.000145422535189788;0.000115715376614983;7.3933698053597e-05;0.0139191417250621;0.00725971773045864;0.00575735218832159
"N1_LRP217E_LRP218A";0;4.0;0.000145422535189788;0.000115715376614983;7.39336980535877e-05;0.113731954225061;0.0608628948137916;0.0501186021883213
"bridge_N1_LRP218A_LRP218B";0;4.0;0.000145422535189788;0.000115715376614983;7.39336980535877e-05;0.00501195422506259;0.00247622814712554;0.0017986021883217
"N1_LRP218B_LRP218C";0;4.0;0.000145422535189788;0.000115715376614983;7.39336980535877e-05;0.0666985167250624;0.0356041968971255;0.0292148521883217
"bridge_N1_LRP218C_LRP218D";0;4.0;0.000145422535189788;0.000115715376614983;7.39336980535877e-05;0.00691039172506117;0.00349575939712447;0.00264235218832079
"N1_LRP218D_LRP219A";1;4.0;0.000145422535189788;0.000115715376614976;7.39336980535877e-05;0.354164376952978;0.190847842730459;0.157692352188322
"bridge_N1_LRP219A_LRP219B";0;4.0;0.000145422535189788;0.000115715376614976;7.39336980535877e-05;0.00606195275793098;0.00310154064712476;0.00231610218832111
"N1_LRP219B_LRP221B";1;4.0;0.000145422535189788;0.000115715376614976;7.39336980535785e-05;0.611158201735909;0.336929301063793;0.278587352188322
"bridge_N1_LRP221B_LRP221C";0;4.0;0.000145422535189788;0.000115715376614976;7.39336980535785e-05;0.00874528462413498;0.00466180106379255;0.00360735218832196
"N1_LRP221C_LRP224A";4;4.0;0.000145422535189788;0.000115715376614982;7.39336980535782e-05;0.613589242957466;0.322248635256292;0.280078861233195
"bridge_N1_LRP224A_LRP224B";0;4.0;0.000145422535189788;0.000115715376614982;7.39336980535782e-05;0.00849340962413484;0.00405360828133138;0.00334563959714207
"N1_LRP224B_LRP226A";1;4.0;0.000145422535189788;0.000115715376614975;7.39336980535758e-05;0.516479242957466;0.249279440752865;0.228031681263807
"bridge_N1_LRP226A_LRP226B";0;4.0;0.000145422535189788;0.000115715376614975;7.39336980535758e-05;0.0105544512908007;0.00488858568717698;0.00425725418047478
"N1_LRP226B_LRP227B";1;4.0;0.000145422535189788;0.000115715376614978;7.39336980535758e-05;0.371231326290802;0.178273658290716;0.163787410430475
"bridge_N1_LRP227B_LRP227C";1;4.0;0.000145422535189788;0.000115715376614978;7.39336980535758e-05;0.0125315346241349;0.00561719995738259;0.00513173334714206
"N1_LRP227C_LRP229A";2;4.0;0.000145422535189788;0.000115715376614983;7.39336980535733e-05;0.434335492957468;0.191791927248647;0.191698868763808
"bridge_N1_LRP229A_LRP229B";0;4.0;0.000145422535189788;0.000115715376614983;7.39336980535733e-05;0.0118219512908;0.00483820540471536;0.00481787918047422
"N1_LRP229B_LRP231B";2;4.0;0.0432376213707354;0.0262421803301481;0.0208887535580099;0.602910117160628;0.263848658482481;0.275521432104387
